Número Emenda,Data Criação,Município,CNPJ,Nome Responsável,Cargo Responsável,LOA 2026 Check,Âmbito,Tipo Emenda,Tipo Emenda Outro,Fundamento Legal,Autor,Número Emenda,Objeto,Finalidade,Função,Destinação,Órgão Beneficiário,Localidade Beneficiada,Instrumento Jurídico,Possui Cronograma,Prazo Aplicação,Valor,Valor Autorizado,% RCL,Conta Específica,Número Conta,Portal Transparência Check,Divulgação Tempo Real,Link Portal,Monitoramento Check,Status,Prioridade,Latitude,Longitude,Categoria,Fornecedor,Número Licitação,Código de Aplicação,Código Aplicação Variável,SubFunção
048.07.15.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Emerson Marcio Vitalino,048.07.15.2026,"Promoção de ações culturais, com foco na valorização da cultura",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 300.000,00","R$ 300.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,13,,,804,,
050.07.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Emerson Marcio Vitalino,050.07.14.2026,Aquisição de um veículo de carga pra uso nas atividades sociais da Instituição.,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 323.337,71","R$ 323.337,71","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
093.08.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Fabio Chirinhan,093.08.14.2026,"Atendimento de crianças, adolescentes e suas famílias atendidas pelo serviço de convivência e fortalecimento de vínculos",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 200.000,00","R$ 200.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
096.08.11.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Fabio Chirinhan,096.08.11.2026,"Reforma do passeio, implantação da pista de caminhada, instalação de academia ao ar livre e luminária.",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 200.000,00","R$ 200.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,15,,,804,,
025.09.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Francisca Jenilúcia Ribeiro de Andrade,025.09.09.2026,Qualificação das atividades de reabilitação com aquisição de novos equipamentos para o centro de reabilitação para pessoas com deficiência.,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 151.668,85","R$ 151.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
074.10.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Gabriel de Paula Barbosa,074.10.09.2026,"Compra de equipamentos, materiais e softwares necessários para implantação da sala multissensorial na Policlínica da Zona Norte",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 390.000,00","R$ 390.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
115.10.15.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Gabriel de Paula Barbosa,115.10.15.2026,Implantação de elevador de acessibilidade na escola de Xadrez localizada na escola de artes Cesar Antonio Salvi,,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 120.000,00","R$ 120.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,13,,,804,,
012.11.08.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Gilmeiron Medeiros,012.11.08.2026,Cobertura da rampa de acessibilidade da EMEIEF SAAD BECHARA no bairro Piratininga,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 15.000,00","R$ 15.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,12,,,804,,
072.11.08.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Gilmeiron Medeiros,072.11.08.2026,Cobertura da área de lazer da EMEF Hugo Ribeiro de Almeida,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,12,,,804,,
073.11.08.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Gilmeiron Medeiros,073.11.08.2026,Cobertura da rampa de acessibilidade da EMEIEF Messias Gonçalves da Silva,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,12,,,804,,
080.12.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,080.12.09.2026,Qualificação das atividades de reabilitação com aquisição de novos equipamentos para o centro de reabilitação da AACD,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
081.12.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,081.12.14.2026,Futebol e acompanhamento psicossocial para crianças e adolescentes,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 125.000,00","R$ 125.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
082.12.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,082.12.09.2026,Avaliação em crianças e adolescentes com suspeita de TEA e outras condições neurológicas,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
083.12.17.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,083.12.17.2026,Manutenção e requalificação do Borboletário,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 30.000,00","R$ 30.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,18,,,804,,
084.12.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,084.12.09.2026,"Ampliar o acesso da população de Osasco a atendimentos médicos de forma humanizada e gratuita, em parceria com a prefeitura de Osasco",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
085.12.30.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,085.12.30.2026,"Promover atendimento psicossocial, oficinas de fortalecimento e apoio comunitário para mães atípicas, visando acolhimento, bem estar emocional, desenvolvimento de apoio e fortalecimento de autonomia",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 200.000,00","R$ 200.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
086.12.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,086.12.09.2026,Atendimento para crianças especializados para o desenvolvimento e evolução da criança e adolescente com TEA e síndrome de Down,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 401.668,85","R$ 401.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
087.12.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,087.12.12.2026,Ensino e prática do futebol para crianças e adolescentes em situação de vulnerabilidade social,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
088.12.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,088.12.14.2026,Oferta de óculos à população de baixa renda,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
089.12.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Guilherme de Prado Souza,089.12.09.2026,Promoção de ações de saúde integral para cuidadores e familiares de pessoas com deficiência.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
017.14.02.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Josias Nascimento de Jesus,017.14.02.2026,Recursos para o Fundo Especial de Manutenção de Serviços de Bombeiros,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 25.000,00","R$ 25.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
018.14.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Josias Nascimento de Jesus,018.14.09.2026,Construção de uma sala na área externa da UBS Jaguaribe destinada a atividades cotidianas dos agentes comunitários de saúde.,,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 300.000,00","R$ 300.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
019.14.08.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Josias Nascimento de Jesus,019.14.08.2026,Reforma da quadra poliesportiva da EE José Ribeiro de Souza,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 150.000,00","R$ 150.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,12,,,804,,
020.14.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Josias Nascimento de Jesus,020.14.12.2026,Aquisição de Materiais esportivos e destinados a competição e valorização do Esporte Amador,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
021.14.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Josias Nascimento de Jesus,021.14.09.2026,Núcleo Terapeutico Multidiciplinar para pessoas com autismo,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 101.668,85","R$ 101.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
022.14.11.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Josias Nascimento de Jesus,022.14.11.2026,"Ações de gestão de resíduo sólidos e educação ambiental, coleta seletiva , manejo de resíduos reciclaveis, limpeza urbana, varrição de vias públicas, estimulo a sustentabilidade.",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 75.000,00","R$ 75.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,17,,,804,,
013.15.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Laércio Patrício de Mendonça,013.15.14.2026,"Ações Voltadas ao acesso a alimentação saudável e gratuitas para pessoas em situação de vulnerabilidade, formação de pessoas em panificação, empregabilidade e empreendedorismo.",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 120.000,00","R$ 120.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
014.15.15.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Laércio Patrício de Mendonça,014.15.15.2026,Aulas de dança e cultura chinesa para crianças e adolescentes,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 120.000,00","R$ 120.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
015.15.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Laércio Patrício de Mendonça,015.15.14.2026,Oficinas socioeducativas para convivência e fortalecimento de vínculos para crianças e adolescentes,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
016.15.07.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Laércio Patrício de Mendonça,016.15.07.2026,"Dinamicas em Grupo para Jovens em situação de vulnerabilidade, apoio para prevenção de evasão escolar e exposição ao crime, ampliação de oportunidades e direitos",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 200.000,00","R$ 200.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,11,,,804,,
023.15.32.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Laércio Patrício de Mendonça,023.15.32.2026,Capacitação em defesa pessoal e educação sobre prevenção ao assédio para mulheres acima de 18 anos com prioridade para situações de vulnerabilidade e regiões de maior incidência de violência,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
024.15.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Laércio Patrício de Mendonça,024.15.12.2026,Apoio para equipes e atletas que representam a cidade de Osasco em modalidades esportivas.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
027.15.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Laércio Patrício de Mendonça,027.15.14.2026,"Aquisição de veículo para atendimento a população em projetos voltados para oficinas de idiomas, cursos profissionalizantes, atendimento psicologico e apoio ao imigrante.",,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 120.000,00","R$ 120.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
071.17.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Pedrinho Cantagessi Vitoriano,071.17.09.2026,"Atendimento especializado para terapias, intervenções de estimulação precoce, atendimento aos cuidadores por meio de práticas interativas complementares reconhecidas pelo SUS, para crianças com deficiência e seus cuidadores.",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 101.000,00","R$ 101.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
075.17.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Pedrinho Cantagessi Vitoriano,075.17.12.2026,Promover atividades esportivas como meio de inclusão social para crianças e adolescentes,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 500.000,00","R$ 500.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
076.17.13.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Pedrinho Cantagessi Vitoriano,076.17.13.2026,Aquisição de equipamentos de Lazer a ser instalado no parque Nordestino,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 101.000,00","R$ 101.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,16,,,804,,
077.17.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Pedrinho Cantagessi Vitoriano,077.17.14.2026,Compra de mobiliario para implantação do Serviço de convivência e fortalecimento de vínculos SCFV na Zona Norte.,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
113.17.34.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Pedrinho Cantagessi Vitoriano,113.17.34.2026,"Aquisição de equipamentos, feramentas e EPIs destinados a atividades de salvamento terrestre e desastres naturais",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,15,,,804,,
067.18.30.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Ralfi Rafael da Silva,067.18.30.2026,"Realizar sondangens e emitir relatórios (laudos) neuropsicológicos de crianças matriculadas na rede municipal, estadual ou particular de Osasco",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 240.000,00","R$ 240.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
069.18.30.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Ralfi Rafael da Silva,069.18.30.2026,"Oficinas multidisciplinares voltadas ao desenvolvimento humano e socioemocional, por meio de interações estruturadas e fundamentadas em práticas científicas, com base na Análise do Comportamento Aplicada (ABA).",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 395.000,00","R$ 395.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
070.18.30.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Ralfi Rafael da Silva,070.18.30.2026,Autossuficiência energética para a Associação Pestalozzi de Osasco,,,INVESTIMENTOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
098.18.02.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Ralfi Rafael da Silva,098.18.02.2026,Custeio das atividades do Corpo de bombeiros,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 21.668,86","R$ 21.668,86","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
100.18.08.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Ralfi Rafael da Silva,100.18.08.2026,"Realização de apresentações de espetáculos do Coletivo Zaura, no teatro do Conservatório Villa Lobos",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 50.000,00","R$ 50.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,12,,,804,,
101.18.17.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Ralfi Rafael da Silva,101.18.17.2026,Contratação de pessoal para atendimentos de gatos e cahorros,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 45.000,00","R$ 45.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,18,,,804,,
114.18.30.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Ralfi Rafael da Silva,114.18.30.2026,"Promover o desenvolvimento integral de crianças, jovens e adolescentes com síndrome de down e TEA, utilizando a capoeira como ferramenta de inclusão, saúde e cultura",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 90.000,00","R$ 90.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,14,,,804,,
116.18.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Ralfi Rafael da Silva,116.18.12.2026,Dar melhores condições para as equipes que representam a cidade de Osasco em modalidades esportivas,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 20.000,00","R$ 20.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
